"sno_student","sno","data_type","questionnaire_type","school","age","gender","school_grade","consent_given","what.follow.up.statenents.given","coding_round_1_coder_1","coding_round_1_coder_2","coding_round_1_final_coding","coding_round_1_coder_agreement","coding_round_2_coder_1","coding_round_2_coder_2","coding_round_2_final_coding","coding_round_2_coder_agreement","coding_round_3_coder_1_answer_1","coding_round_3_coder_1_answer_2","coding_round_3_coder_1_answer_3","coding_round_3_coder_1_answer_4","coding_round_3_coder_2_answer_1","coding_round_3_coder_2_answer_2","coding_round_3_coder_2_answer_3","coding_round_3_coder_2_answer_4","coding_round_3_coder_agreement","coding_round_3_final_coding_overall","coding_round_4.1_coder_1_answer_1","coding_round_4.1_coder_1_answer_2","coding_round_4.1_coder_1_answer_3","coding_round_4.1_coder_2_answer_1","coding_round_4.1_coder_2_answer_2","coding_round_4.1_coder_2_answer_3","coding_round_4.1_coder_agreement","coding_round_4.1_final_coding_overall","coding_round_4.2_coder_1_answer_1","coding_round_4.2_coder_1_answer_2","coding_round_4.2_coder_2_answer_1","coding_round_4.2_coder_2_answer_2","coding_round_4.2_coder_agreement","coding_round_4.2_final_coding_overall","final_coding","expectancies","value","value/intrinsic","value/utility","value/utility/daily life","value/utility/general","value/utility/learning utility","value/utility/other","value/utility/school utility","value/utility/social utility","value/utility/useless","costs","costs/effort","costs/emotional","costs/opportunity","costs/outside","goals","goals/evaluative","goals/family support","goals/mastery","goals/normative","goals/outcome","goals/social approval","goals/social concern","goals/social responsibility","goals/social status","other factors","consequence","statement_Kinyarwanda","statement_English","statement_stem","statement_in_first_person","auxiliary_verb_used","verb_used","verb_negated","adverb_used","object_1_used","object_2_used","object_3_used","type","what_subjects_listed","subjects.confidence","subjects.demotivation","subjects.motivation","subjects.unconfidence","biology_con","biology_demot","biology_mot","biology_uncon","chemistry_con","chemistry_demot","chemistry_mot","chemistry_uncon","english_con","english_demot","english_mot","english_uncon","entrepreneurship_con","entrepreneurship_demot","entrepreneurship_mot","entrepreneurship_uncon","french_con","french_demot","french_mot","french_uncon","geography_con","geography_demot","geography_mot","geography_uncon","history_con","history_demot","history_mot","history_uncon","ict_con","ict_demot","ict_mot","ict_uncon","kinyarwanda_con","kinyarwanda_demot","kinyarwanda_mot","kinyarwanda_uncon","kiswahili_con","kiswahili_demot","kiswahili_mot","kiswahili_uncon","literature_con","literature_demot","literature_mot","literature_uncon","mathematics_con","mathematics_demot","mathematics_mot","mathematics_uncon","physics_con","physics_demot","physics_mot","physics_uncon","religion_con","religion_demot","religion_mot","religion_uncon","sports_con","sports_demot","sports_mot","sports_uncon","mathematics_grades","physics_grades","chemistry_grades","biology_grades","kinyarwanda_grades","english_grades","geography_grades","history_grades","entrepreneurship_grades","ict_grades","religion_grades","french_grades","kiswahili_grades","literature_grades","library.and.clubs_grades","sports_grades"
12,"m49_49_2","confidence","confidence","B",15,"male","1","yes",NA,"yes","yes","yes","agreement","confidence","confidence","confidence","agreement","ability",NA,NA,NA,"ability",NA,NA,NA,"agreement","ability",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"expectancies",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"njyewe mu gihe mwarimu yampaye umukoro nifitiye mo ikizere mpita ntekereza uko ndibu wu kore kandi nka wutsinda","when i am given homework by the teacher in a subject/lesson i am confident in, i think of how i will be doing it and i excel in it","ntekereza uko ndibu wu kore kandi nka wutsinda","yes","none","gutsinda",NA,NA,"umukoro",NA,NA,"confidence","maths,kinyarwanda","Maths,Kinyarwanda","Physics,French","","",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,0,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0.7,0.583,0.596,0.513,0.667,0.553,0.604,0.389,0.421,0.525,0.758,0.667,0.692,0.65,0.575,0.967
12,"m49_49_5","confidence","confidence","B",15,"male","1","yes",NA,"no","yes","no","coder 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,"mu gihe cyo gukora mba nifitiye ikizere kirenze","i am extremely confident when i am working",NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,"maths,kinyarwanda","Maths,Kinyarwanda","Physics,French","","",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,0,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0.7,0.583,0.596,0.513,0.667,0.553,0.604,0.389,0.421,0.525,0.758,0.667,0.692,0.65,0.575,0.967
12,"m49_49_10","confidence","confidence","B",15,"male","1","yes",NA,"yes","no","no","coder 2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,"nyuma tukongera tugakomeza amasomo bisanzwe","later proceed with the lesson like we normally do",NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,"maths,kinyarwanda","Maths,Kinyarwanda","Physics,French","","",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,0,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0.7,0.583,0.596,0.513,0.667,0.553,0.604,0.389,0.421,0.525,0.758,0.667,0.692,0.65,0.575,0.967
12,"m50_50_3","motivation","demotivation","B",15,"male","1","yes",NA,"yes","no","yes","coder 1","motivation","motivation","motivation","agreement","goals",NA,NA,NA,"different",NA,NA,NA,"coder 1","goals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"goals/social responsibility",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,"kukokumenya amasomo yose ari inshingano zaburi munyeshuri gusa twirinde abadashaka ko amasomo ko amasomo amwe na amwe","it is our responsibility as students to be good at all the subjects/lessons","goals",NA,NA,NA,NA,NA,NA,NA,NA,"motivation","physics,french","Maths,Kinyarwanda","Physics,French","","",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,0,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0.7,0.583,0.596,0.513,0.667,0.553,0.604,0.389,0.421,0.525,0.758,0.667,0.692,0.65,0.575,0.967
12,"m50_50_8","motivation","demotivation","B",15,"male","1","yes",NA,"no","no","no","agreement",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,"tutavanguye yose tukayaha agaciro pe","that they should all be valueable without being picky",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"physics,french","Maths,Kinyarwanda","Physics,French","","",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,0,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0.7,0.583,0.596,0.513,0.667,0.553,0.604,0.389,0.421,0.525,0.758,0.667,0.692,0.65,0.575,0.967
12,"m50_50_2","motivation","demotivation","B",15,"male","1","yes",NA,"yes","yes","yes","agreement","demotivation","demotivation","demotivation","agreement","ability",NA,NA,NA,"ability","different",NA,NA,"none","different",NA,NA,NA,NA,NA,NA,NA,NA,"source",NA,"source",NA,"agreement","source","other factors",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"ariko hari nabatagira ishyaka mu masomo yose birashoboka cyane kuko njyewe ariya masomo nshobora kuyamenya ahubwo ari uko ntayaha umwanya ngo nyige nkuko niga imibare cyangwa ikinyarwanda","it is also very possible for some of us to not have any motivation for any of the subjects/lessons. because i know that i can be good at those subjects/lessons but it is just because i don't dedicated myself to them like i do with mathematics or kinyarwanda",NA,NA,NA,NA,NA,NA,NA,NA,NA,"demotivation","physics,french","Maths,Kinyarwanda","Physics,French","","",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,0,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0.7,0.583,0.596,0.513,0.667,0.553,0.604,0.389,0.421,0.525,0.758,0.667,0.692,0.65,0.575,0.967
12,"m50_50_7","motivation","demotivation","B",15,"male","1","yes",NA,"yes","no","no","coder 2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,"runaka ariko noneho ndagira ngo tuginama twebwe yo kugira ngo dufate icyemezo cyo kwiga amasomo","but i want all of us to agree to take a decision of participating in all subjects without being selective, give importance to all subjects",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"physics,french","Maths,Kinyarwanda","Physics,French","","",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,0,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0.7,0.583,0.596,0.513,0.667,0.553,0.604,0.389,0.421,0.525,0.758,0.667,0.692,0.65,0.575,0.967
12,"m50_50_1","motivation","demotivation","B",15,"male","1","yes",NA,"yes","yes","yes","agreement","demotivation","demotivation","demotivation","agreement","task difficulty","negative","different",NA,"task difficulty","negative",NA,NA,"coder 1","different/ negative/ task difficulty",NA,NA,NA,NA,NA,NA,NA,NA,"source",NA,"source",NA,"agreement","source","costs/emotional-other factors-costs/effort",0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"amasomo amwe na amwe aba adukomereye tutayiyumva mo bityo ntituyahe agaciro bamwe na bamwe abandi tukihatira kuyasobanukirwa","some subjects are hard/difficult for us and we are not into them , so some of us don't give them much importance while i and others force ourselves to understand them","tutayiyumva mo","yes","none","kwiyumvamo","da/ ta",NA,NA,NA,NA,"demotivation","physics,french","Maths,Kinyarwanda","Physics,French","","",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,0,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0.7,0.583,0.596,0.513,0.667,0.553,0.604,0.389,0.421,0.525,0.758,0.667,0.692,0.65,0.575,0.967
12,"m49_49_3","confidence","confidence","B",15,"male","1","yes",NA,"yes","yes","yes","agreement","confidence","confidence","confidence","agreement","different",NA,NA,NA,"different",NA,NA,NA,"agreement","different",NA,NA,NA,NA,NA,NA,NA,NA,"consequence",NA,"source",NA,"coder 1","consequence","consequence",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"kandi ngira umwanya wihariye wo gutekereza ku mukoro cyangwa umwitozo nahawe","i get some alone time and think of what i was given in the homework or in the exercise",NA,"yes",NA,NA,NA,NA,NA,NA,NA,"confidence","maths,kinyarwanda","Maths,Kinyarwanda","Physics,French","","",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,0,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0.7,0.583,0.596,0.513,0.667,0.553,0.604,0.389,0.421,0.525,0.758,0.667,0.692,0.65,0.575,0.967
12,"m49_49_1","confidence","confidence","B",15,"male","1","yes",NA,"yes","yes","yes","agreement","confidence","confidence","confidence","agreement","ability",NA,NA,NA,"ability",NA,NA,NA,"agreement","ability",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"expectancies",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"njyewe numva ko byanze bikunze umwitozo ndi bu wukore neza kandi nka wutsinda uko waba umeze kose mba nifitiye ikizere","me, i feel that whether or not i want, i will do well the exercise and i will succeed in them; no matter how you feel i am having confidence.","umwitozo ndi bu wukore neza","yes","kumva","gukora",NA,"neza","umwitozo",NA,NA,"confidence","maths,kinyarwanda","Maths,Kinyarwanda","Physics,French","","",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,0,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0.7,0.583,0.596,0.513,0.667,0.553,0.604,0.389,0.421,0.525,0.758,0.667,0.692,0.65,0.575,0.967
12,"m50_50_6","motivation","demotivation","B",15,"male","1","yes",NA,"no","no","no","agreement",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,"mu mukoro duhabwa hari abatigirira ishyaka na mashyushyu yoku wu subiza bitewe n'isomo","some don't have the will and eagerness to participate in the exercises we do depending on a certain subject",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"physics,french","Maths,Kinyarwanda","Physics,French","","",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,0,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0.7,0.583,0.596,0.513,0.667,0.553,0.604,0.389,0.421,0.525,0.758,0.667,0.692,0.65,0.575,0.967
12,"m49_49_7","confidence","confidence","B",15,"male","1","yes",NA,"yes","yes","yes","agreement","confidence","confidence","confidence","agreement","different",NA,NA,NA,"different",NA,NA,NA,"agreement","different",NA,NA,NA,NA,NA,NA,NA,NA,"source",NA,"consequence",NA,"coder 1","source","other factors",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"ikindi kandi nkajya negera bagenzi banjye tukigishanya kubyo tutumva","another thing is to work closely with my friends and learn about the things we didn't get to understand",NA,"yes",NA,NA,NA,NA,NA,NA,NA,"confidence","maths,kinyarwanda","Maths,Kinyarwanda","Physics,French","","",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,0,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0.7,0.583,0.596,0.513,0.667,0.553,0.604,0.389,0.421,0.525,0.758,0.667,0.692,0.65,0.575,0.967
12,"m50_50_4","motivation","demotivation","B",15,"male","1","yes",NA,"yes","no","yes","coder 1","motivation","motivation","motivation","agreement","different",NA,NA,NA,"different",NA,NA,NA,"none","utility","not specified",NA,NA,"not specified",NA,NA,"agreement","other",NA,NA,NA,NA,NA,NA,"value/utility/other",0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"arutana agaciro njye siko byumva amasomo yose tugomba kuyagiramo ishyaka tukayiga neza","and [one] should avoid thinking that certain subjects are more important than others; this is not how i understand it; we have to have motivation for all the lessons","arutana agaciro njye siko byumva amasomo yose tugomba kuyagiramo ishyaka tukayiga neza",NA,NA,NA,NA,NA,NA,NA,NA,"motivation","physics,french","Maths,Kinyarwanda","Physics,French","","",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,0,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0.7,0.583,0.596,0.513,0.667,0.553,0.604,0.389,0.421,0.525,0.758,0.667,0.692,0.65,0.575,0.967
12,"m50_50_5","motivation","demotivation","B",15,"male","1","yes",NA,"yes","no","no","coder 2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,"tutagendeye kuri iri ndaryumva iri siryumva tukiga tutavanguye amasomo","regardless of whether you understand it or not, we should study them wihtout being picky",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"physics,french","Maths,Kinyarwanda","Physics,French","","",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,0,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0.7,0.583,0.596,0.513,0.667,0.553,0.604,0.389,0.421,0.525,0.758,0.667,0.692,0.65,0.575,0.967
12,"m50_50_9","motivation","demotivation","B",15,"male","1","yes",NA,"yes","yes","yes","agreement","motivation","motivation","motivation","agreement","goals",NA,NA,NA,"different",NA,NA,NA,"coder 1","goals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"goals/social responsibility",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,"nubwo benshi bavuga ko nta kuntu twakora ngo tumenye byose siko bimeze. byose tugomba kubimenya ntanakimwe tuvanguye","even though some say that there is no way we could learn everything, that is not true. we must know everything without being selective","goals",NA,NA,NA,NA,NA,NA,NA,NA,"motivation","physics,french","Maths,Kinyarwanda","Physics,French","","",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,0,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0.7,0.583,0.596,0.513,0.667,0.553,0.604,0.389,0.421,0.525,0.758,0.667,0.692,0.65,0.575,0.967
12,"m49_49_6","confidence","confidence","B",15,"male","1","yes",NA,"yes","yes","yes","agreement","confidence","confidence","confidence","agreement","ability",NA,NA,NA,"ability",NA,NA,NA,"agreement","ability",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"expectancies",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"kuko mba numva njyewe ubwanjye ndi bubikore neza","because i feel that i will be able to do it well","kuko mba numva njyewe ubwanjye ndi bubikore neza","yes","kumva","gukora",NA,"neza",NA,NA,NA,"confidence","maths,kinyarwanda","Maths,Kinyarwanda","Physics,French","","",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,0,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0.7,0.583,0.596,0.513,0.667,0.553,0.604,0.389,0.421,0.525,0.758,0.667,0.692,0.65,0.575,0.967
12,"m49_49_8","confidence","confidence","B",15,"male","1","yes",NA,"yes","yes","yes","agreement","confidence","confidence","confidence","agreement","different",NA,NA,NA,"different",NA,NA,NA,"agreement","different",NA,NA,NA,NA,NA,NA,NA,NA,"source",NA,"consequence",NA,"coder 1","source","other factors",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"tukagerageza kumvikana tukigishanya nkabanyeshuri","try to get along and help eachother as student",NA,"yes",NA,NA,NA,NA,NA,NA,NA,"confidence","maths,kinyarwanda","Maths,Kinyarwanda","Physics,French","","",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,0,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0.7,0.583,0.596,0.513,0.667,0.553,0.604,0.389,0.421,0.525,0.758,0.667,0.692,0.65,0.575,0.967
12,"m49_49_9","confidence","confidence","B",15,"male","1","yes",NA,"yes","no","no","coder 2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,"iyo umukoro tuwurangije dufata umwanya wo kuruhutsa umutwe","when we get done with the homework, we take time to relax",NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,"maths,kinyarwanda","Maths,Kinyarwanda","Physics,French","","",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,0,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0.7,0.583,0.596,0.513,0.667,0.553,0.604,0.389,0.421,0.525,0.758,0.667,0.692,0.65,0.575,0.967
13,"m208_208_3","confidence","unconfidence","B",16,"male","3","yes",NA,"yes","yes","yes","agreement","unconfidence","unconfidence","unconfidence","agreement","ability",NA,NA,NA,"different",NA,NA,NA,"coder 1","ability",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"expectancies",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"umwarimu ubayanyigishije hari ibintu abayavuze si byumve","there are times i don't understand what the teacher who taught it to me is saying.","hari ibintu abayavuze si byumve","yes","none","kumva","sin",NA,NA,NA,NA,"unconfidence","french,mathematics,physics,history,entrepreneurship","","","Biology, geography,Kinyarwanda,English,Chemistry,Religion,ICT,Kiswahili","French,Mathematics,Physics,History,Entrepreneurship",NA,NA,1,0,NA,NA,1,0,NA,NA,1,0,NA,NA,0,1,NA,NA,0,1,NA,NA,1,0,NA,NA,0,1,NA,NA,1,1,NA,NA,1,0,NA,NA,1,0,NA,NA,0,0,NA,NA,0,1,NA,NA,0,1,NA,NA,1,0,NA,NA,0,0,0.393,0.592,0.585,0.5,0.739,0.613,0.628,0.539,0.633,0.575,0.775,0.383,0.717,0.45,0.733,0.733
13,"m180_180_6","motivation","motivation","B",16,"male","3","yes",NA,"yes","yes","yes","agreement","motivation","motivation","motivation","agreement","utility",NA,NA,NA,"utility",NA,NA,NA,"agreement","utility","learning",NA,NA,"learning",NA,NA,"agreement","learning",NA,NA,NA,NA,NA,NA,"value/utility/learning utility",0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"bimfasha kumenya ibintu byinshi ntarinzi","it helps me to know the many things i didn't know","bimfasha kumenya ibintu byinshi ntarinzi",NA,NA,NA,NA,NA,NA,NA,NA,"motivation","biology, geography,kinyarwanda,english,chemistry,religion,ict,kiswahili","","","Biology, geography,Kinyarwanda,English,Chemistry,Religion,ICT,Kiswahili","French,Mathematics,Physics,History,Entrepreneurship",NA,NA,1,0,NA,NA,1,0,NA,NA,1,0,NA,NA,0,1,NA,NA,0,1,NA,NA,1,0,NA,NA,0,1,NA,NA,1,1,NA,NA,1,0,NA,NA,1,0,NA,NA,0,0,NA,NA,0,1,NA,NA,0,1,NA,NA,1,0,NA,NA,0,0,0.393,0.592,0.585,0.5,0.739,0.613,0.628,0.539,0.633,0.575,0.775,0.383,0.717,0.45,0.733,0.733
13,"m208_208_2","confidence","unconfidence","B",16,"male","3","yes",NA,"yes","yes","yes","agreement","unconfidence","unconfidence","unconfidence","agreement","ability",NA,NA,NA,"different",NA,NA,NA,"coder 1","ability",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"expectancies",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"nshobora kugira kimwe cyakabiri","i might get a half","nshobora kugira kimwe cyakabiri","yes","gushobora","kugira",NA,NA,"kimwe cyakabiri",NA,NA,"unconfidence","french,mathematics,physics,history,entrepreneurship","","","Biology, geography,Kinyarwanda,English,Chemistry,Religion,ICT,Kiswahili","French,Mathematics,Physics,History,Entrepreneurship",NA,NA,1,0,NA,NA,1,0,NA,NA,1,0,NA,NA,0,1,NA,NA,0,1,NA,NA,1,0,NA,NA,0,1,NA,NA,1,1,NA,NA,1,0,NA,NA,1,0,NA,NA,0,0,NA,NA,0,1,NA,NA,0,1,NA,NA,1,0,NA,NA,0,0,0.393,0.592,0.585,0.5,0.739,0.613,0.628,0.539,0.633,0.575,0.775,0.383,0.717,0.45,0.733,0.733
13,"m208_208_4","confidence","unconfidence","B",16,"male","3","yes",NA,"yes","yes","yes","agreement","unconfidence","unconfidence","unconfidence","agreement","different",NA,NA,NA,"different",NA,NA,NA,"agreement","different",NA,NA,NA,NA,NA,NA,NA,NA,"consequence",NA,"source",NA,"coder 1","consequence","consequence",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"ahanini usanga nabipinze","most times i don't care about it",NA,"yes",NA,NA,NA,NA,NA,NA,NA,"unconfidence","french,mathematics,physics,history,entrepreneurship","","","Biology, geography,Kinyarwanda,English,Chemistry,Religion,ICT,Kiswahili","French,Mathematics,Physics,History,Entrepreneurship",NA,NA,1,0,NA,NA,1,0,NA,NA,1,0,NA,NA,0,1,NA,NA,0,1,NA,NA,1,0,NA,NA,0,1,NA,NA,1,1,NA,NA,1,0,NA,NA,1,0,NA,NA,0,0,NA,NA,0,1,NA,NA,0,1,NA,NA,1,0,NA,NA,0,0,0.393,0.592,0.585,0.5,0.739,0.613,0.628,0.539,0.633,0.575,0.775,0.383,0.717,0.45,0.733,0.733
